T1C1,T1C2,T1C3,T1C4,T1C5,T1C6,T1C7,T1C8,T1WB1,T1WB2,T1WB3,T1WB4,T1WB5,T1WB6,T1WB7,T1WB8,T2C1,T2C2,T2C3,T2C4,T2C5,T2C6,T2C7,T2C8,T2WB1,T2WB2,T2WB3,T2WB4,T2WB5,T2WB6,T2WB7,T2WB8,T3C1,T3C2,T3C3,T3C4,T3C5,T3C6,T3C7,T3C8,T3WB1,T3WB2,T3WB3,T3WB4,T3WB5,T3WB6,T3WB7,T3WB8,T4C1,T4C2,T4C3,T4C4,T4C5,T4C6,T4C7,T4C8,T4WB1,T4WB2,T4WB3,T4WB4,T4WB5,T4WB6,T4WB7,T4WB8
72477680.96,71585068.14,62098789.02,87342965.95,74677436.53,77121500.66,71256852.56,78924104.21,65506904.6,84758924.12,101990090.1,58863844.41,99622545.52,65675688.73,100928982.4,76973426.73,78679152.27,88349239.95,94884163.99,55340738.88,81476987.4,76528283.72,72055364.64,69706235.04,74531997.75,57178466.61,79860834.74,71162716.43,53657554.11,50797275.71,74485485.8,58329201.45,39872480.92,77105307.24,58887255.97,73403066.22,76532259.21,74410667.05,68859167.35,52949173.15,63682448.34,65970940.75,61939074.86,72976415.01,63700280.98,53038304.32,77262995.65,76476229.58,76053776.35,108317295.5,66348916.88,72080411.47,79231148,70333819.38,75630820.65,111764993.3,78714645.94,83046624.26,58560269.57,94221358.31,65245007.59,73623605.73,64594549.6,67240050.43
72613909.34,109847854.1,120140181.1,66484386.67,115047556.2,112699873.1,90412374.06,195317746.8,96512402.14,90935394.21,95198128.64,93253994.83,96593294.11,105324657.2,76008601.93,161573607.7,68280332.41,68620123.28,100514103.2,102454227,96990151.04,146418455.2,125680335.2,80336421.69,59819320.58,85372522.45,80601313.16,57836480.36,80220639.69,70439768.89,80814565.35,93414510.44,101523447.6,125365881,102909257.5,83652863.19,78482551.12,150269376.1,92544130.25,120293499.5,71256570.69,78654891.36,81239374.14,80433032.79,94157786.88,97607750.84,110090072,85767416.16,78541447.42,59155649.63,83429510.68,94642962.46,54032449.99,84530675.99,81300124.56,87245421.43,57913270.82,59869602.22,82107524.23,49253823.16,38873941.44,45414224.2,60691133.1,68883023.87
3146982464,4160879135,2969460792,2699644273,2733380900,2431254510,2401922738,3014120813,2461844589,2757588073,3090966272,2136141657,2959028536,2716550528,2926995103,4133787465,3253874149,1952366676,1811573197,1949011234,2181752469,2541611159,3084757838,1405514177,1949324115,2117970844,1808815053,2385802249,1272950831,1575380840,1860511118,2104398402,1529240434,2303635214,1297552523,2033632394,1763550355,1865783301,1916034662,1431334012,1435869649,1792862225,1561457162,1657334469,1332466284,1691960010,2100563999,1908192401,1453623280,1599676303,1254970863,1577329140,1502155057,1117628820,1118715400,1384018790,1368635213,1702942365,1152970074,1516976848,866253499.4,1252063197,790349229.1,1338559594
266860147.8,224465059.9,282179216.1,355224878.9,454687843.7,336552213.2,280549968.5,472723264.4,419657799.5,440614104,458740222.6,366673468.4,365731590.7,296169301.7,294027817.7,459788598.1,203478736.8,263959785.3,375738794.4,297213996.3,373737986.9,316201081.2,308321733,218769781.3,208514287.4,224461126.7,279828653.6,191569695.9,208142808.3,154262339.3,263463297.5,254342539.3,336043478.3,682944570.6,628413042.2,379131981.5,473725107.2,573431022.4,407792792.7,343927006.5,431246842.7,313435845.3,423546098.7,636880819.5,366491020.2,406833602.4,408422759.8,350660339.2,444967133.1,393828574.4,462466998.2,569844064.5,341918032.6,362512530.8,360474725.8,476467841.4,390362176.6,312315031.2,376580282.1,473016176.3,206160204.8,240781534.8,332754477.6,317751358.3
1059158666,1451404625,1227943326,864080076.9,1368285864,1085379466,1128121132,1566741873,1621700468,1793774655,1044679357,1230828800,1233378471,1043383784,1153797830,1590240557,1048403628,1117611287,1241549964,852861517.6,950245856.2,1044402077,1149098309,808026868.3,1090047120,1173350243,829157555.9,887995997,655313544.7,587744839.6,832131092.2,789696774.3,305819054.6,437145692.4,681333716,334118541.4,315932404.2,518001121.1,463009022,607912125.7,550942362.7,682018734.9,527842317.6,420377804.3,540303332.3,355276027.2,525893565.7,499948746.7,368831387.8,347425099.4,491378601.3,324958291.4,238536247.2,396597479.5,327414484.9,341657781.3,400139682.7,423009600.4,398574352,439457778.6,270626741,347650536.1,297034309.7,412275663.6
193899191.8,247318073.5,387176305.1,445416100.7,526250022.5,553033079.5,411546891.7,834650775.3,538511692.9,621797224.7,238789173.3,737139228.4,576823189.2,372958944.9,621987286.1,543550776.3,154673984.1,160366447.2,185110528.8,357823443.6,232113236.8,141968290.1,239053700.2,266888602.7,121754244.2,95687458.27,211384677,121659627.9,259231303.6,94754622.85,154822058.9,160167214.2,82344503.86,116106546.1,464659974.1,144571906.8,143418066.6,137696663.9,163795327.4,258212616.8,79412662.06,49704512.88,175704208.4,44773082.55,86302538.21,276805262.5,87937091.61,137924785.6,98723653.97,94282424.23,382292698,128934558.7,130730927,153005994.2,238218073.8,130786685.7,25684278.24,31227704.29,219841203.7,68345415.9,50879521.32,51991450.35,83878606.35,85804348.18
644728.1683,1605079.876,846107.4778,1161706.829,2582082.857,1370354.715,861897.9294,1283424.342,1088433.257,1338030.105,676179.3851,750939.5447,1640169.377,2134220.774,879798.6704,1088025.233,1058484.167,1532452.847,953668.2784,1495129.511,2883059.997,2302608.127,2359800.235,951082.1983,1278995.186,1078430.68,1206286.935,740659.7008,1662362.843,1078929.391,1353833.181,808962.9312,1732327.846,5198653.691,1834604.552,2387828.438,4101056.579,3865619.779,2377777.942,2257967.713,3147202.007,2918942.302,2532267.413,1232123.711,3396348.016,1909668.142,1752685.171,1299177.522,2363030.971,3151591.62,2015769.487,2442303.519,1898580.499,3465732.524,1876752.997,3093427.633,2068634.336,1820701.137,2594036.559,1476757.016,2378852.977,3585368.593,1729519.223,1632884.605
104948315.5,77422250.81,86726324.09,99592937.37,73910243.68,60667903.05,82242404.77,114844389.3,85515156.78,94345510.72,109806822.5,82825412.44,100367163.4,104060787,92921793.72,70593700.55,129596214.4,118417853.5,113793792,94435319.21,92247322.99,66275150.18,60593726.99,88714715.52,88830532.17,88671400.43,114612255.8,98217446.91,70545756.94,73970485.26,98675213.47,73375001.39,43592569.94,66990134.36,62486389.29,98841988.61,96749557.56,65337784.49,87835626.73,68970637.82,53529543.55,91435944.87,75600540.13,70800068,103661710.5,88576696.38,124875857.8,104807708.4,82337903,102426663.4,90754316.71,60778273.31,100983601.3,97608558.45,87343232.89,109687882.7,81598278.55,128660098.7,73048826.51,93346205.44,68620320.2,85375840.91,65003443.35,92580151.16
213956704.7,394927659.2,388924762.9,466545217.6,354282448.7,331331045.6,331649915.6,370489136.5,365940610.9,314471965.1,267046040.6,289643474.4,356428124.1,416230778.5,282906406,496020968.6,419768577.9,583109065.1,414490040.8,501923989.8,345465474.4,366980613,523549489.2,293343475.9,365423603.9,422637260.1,315546034.4,467078258.9,524445308.4,472554933.3,453803474.7,438684966.9,211357777.3,511041371.2,235666421.4,416696546.4,289097715.9,442192015,410715304.4,473724811.9,448381452.5,491700608.9,440260713.9,437119193.9,678608983.6,215387348.4,580614949.6,640588192.5,456262761.4,511902076.9,398711404.9,563375429.3,564614089.8,600845450.2,637445447,539761091.5,627303083.7,553520319.4,515943090.4,726922661.6,495609668,788633490.9,586835966.1,1014623569
60723763.61,96460345.2,113791192,118417260.1,67858637,80975175.79,108582640.6,159839165.6,81076919.11,95700913.94,129607537.3,98948596.33,68383703.29,106389220.1,125845856.9,148278478.7,58704238.97,117373506.7,117258810.5,106138884.1,63782014.56,86668878.3,94718100.44,109070324.6,80191313.5,100646990.8,93669647.38,75475472.35,44539400.75,113826498.9,112892527.6,105955519.4,54064352.82,80366671.03,80678396.4,75407938.01,67770496.65,85869297.53,99895396.97,146386542,59629904.58,95229751.51,90557668.28,83317801.38,62072868.96,96244070.19,109793234.7,87341646.85,67470396.75,91588630.89,83477306.78,85825842.58,73081090.17,86093568.7,83762910.17,121672613.5,76283473.48,111222155.8,100188538.4,86371199.5,44067315.66,101109831.7,81767254.85,68307709.24
12431362.47,14623368.2,10626741.82,15374782.12,17256047.07,18154242.69,15338391.17,24280920.36,15753583.92,19728632.98,24605483.84,11134640.36,22122844.37,22288214.87,19930863.46,28450265.37,12660168.05,9868347.012,7744574.114,13819482.33,10193657.93,19217104.81,16532420.66,11331625.55,6376352.412,11185988.73,15874639.69,11664175.65,9477739.83,8129210.303,14997790.38,14081505.53,9654403.11,16099022.55,6035557.51,14019288.1,10469802.95,17254640.68,10639293.58,13302746.37,6878159.482,8820314.841,10595193.77,7522183.45,10408098.65,11082437.4,15021922.54,11556573.28,11464240.33,7251559.609,7010925.466,11188262.4,12649284.26,9227114.996,13103242.53,19035113.52,7238231.032,11936319.09,10270722.17,6864998.003,8196609.704,6913394.535,8283017.684,10639649.69
1384255339,1738241262,1671654881,1007596486,1264372895,1425078199,1266781049,1851797731,1257516966,1658987899,1057683323,700204072.2,1133077146,1331652475,1670353077,1650161201,1551243410,783280903.8,945527963.1,850495779.2,1088211471,1410769628,1539668675,519885306.8,787353977,1075256268,568882646.9,1130446318,418149569.5,650411556,909472530,720872789.9,1015240213,1637585700,897889760.9,1333620613,1148061632,1433578653,1045001028,551244203.3,1133935296,1339459073,838846894.6,1007026725,374971186.1,862529311.9,1719007709,828201322.7,814172914.5,1148843808,954620244.6,1030832938,778897822,1067734873,469611903,492032734.5,1145848073,1559851595,784116304.8,988738643.6,463352282.2,1022898824,1340167428,927629770.5
3525268.939,4165234.397,4949588.934,4729774.799,4316880.269,4191272.966,3368569.398,8288428.303,4141088.973,7096880.252,5461051.58,2595392.446,3904194.839,4087709.94,5087844.285,7192373.663,2685308.499,3063599.178,3831868.565,3746404.35,2612087.2,3573139.987,3203361.094,3493851.652,1805813.299,3919270.634,3578425.244,1772960.467,2257929.923,1977255.141,3474021.786,3006466.824,2057247.548,5563144.794,2545578.575,2498610.167,2070831.032,2971244.224,1892354.714,3841398.614,3985597.936,3811299.293,2704243.193,1564926.004,2183547.706,3221944.278,3905722.033,2667326.826,2194532.478,4070743.622,3469225.915,3704803.084,6238404.151,1841776.897,2733389.673,7705879.063,2757776.799,5358643.083,3143723.8,1469603.915,1590805.637,3050023.988,2806363.535,3538372.257
525950541.6,519425781.7,697899945.6,406589346.9,345766993.4,304209699.9,144747159.3,535989667.8,108550001.5,235215970.1,454118314.9,110607775.4,451935300.7,132147747.4,450959030.7,414853137,880711257.3,9700262.682,253377973.9,191153521.4,123375653.6,573850494.2,507279238.6,315242731.1,302551111,100226437.6,130947429.9,536963253.7,145732344.8,157343414,180596007.6,189025903.3,324411357.1,9443431.61,42282926.88,112199250.1,201220502.6,459497590.1,346868789.1,162713646.5,7758634.11,6470862.527,5106690.443,6381542.027,6618629.298,354096555.5,40666149.53,31561324.46,329692849.7,7386525.289,13709028.34,7162258.302,165661113.1,13991693.74,5725774.363,233313551.7,6266033.411,8060672.701,5266939.96,7017529.909,4559112.534,4997123.784,7290241.95,5256031.954
629876844.2,859209290,552989000.8,706488680.2,466974134.9,889820681.4,1253940314,756193738.9,883292187.3,753377221.7,498318271,834430158.6,758586222.4,721770058.2,656401250.8,701116746.7,571446872.5,1264322596,819497484,899757385.3,875914374.7,515762147.1,1076035872,500937397.8,374588791.2,607391230.2,407755861.7,522982790,422569936.3,576132072,560571683.1,603206032.9,1264129820,1370999057,1197906432,2037917885,1182661320,1044692879,1228919423,1028942719,929766952.5,528083560.5,574353637.8,1144601994,594682242.1,1075926781,1402063507,780268568.7,1173151709,1831696321,1355506459,1731315282,1320703906,1360657971,1085527125,1719821975,1062274262,827093082.4,331642383.1,1052357942,661601068.8,638768458.2,754307785.5,621099742
1225578357,1561822451,1345948114,912270390.4,1141052989,1178998003,895498058.8,1606081762,853631377.4,1091560175,1449374442,684955977,1161555815,1075704646,1242979360,1558476665,1440709838,735863947.7,843598744.4,596933810.5,699897509.2,1512350621,1031602338,653884265.5,1025600077,780021676.7,827833329.8,1104753005,708961774.8,676986062.3,745543182.9,732148590,769520563.9,1368101534,644759672,935896755.2,772808484.8,1404748018,926714620.4,785799650.6,1198362132,1015649748,770087990.1,708097173,669960788.8,804711628.3,989075799.8,977245395.1,908791462.7,1095965615,841624417.5,818175453.5,1123087040,854885274.5,763797432.5,1154379024,866106351,1169623742,650005043.5,772260602.4,693363878.9,723861220.7,615506281.3,982052221.4
628837907.2,1079511273,693293448.5,382588254.3,703131051.2,499564506.1,550476166.3,698054823.2,891456958.8,1029436762,607590517.1,348945262.7,687742407,729684142.3,554545931.2,961622370.8,603314600.1,643764675.8,403365178.5,414213181.7,515810322.1,600284337.6,759018439.4,379631157.8,398056133.5,448709900.8,465569597.5,457779037.7,405081276.7,332389757.2,344376903.5,488405213.7,363948769.3,672476019.7,309330064,339741020.7,429416835,466470970.9,656574465.4,585024398.3,628509802.5,598139623.5,541669233.6,350240246.9,583257321.4,570576667.3,374296373.5,462665354.2,354351340.3,552270310.5,328283695.2,365364392.8,276161818,352384445.5,510130283,536896705.2,541253966.4,479420910.5,611277686.2,365689176.2,366832702.2,373817100,200994393.5,323846894.2
711069889.9,950191209.8,741852917.1,675655011.7,852876893,757114879.4,602227719.1,1167701161,767293178.3,909506498.9,772953731.5,512607389.9,705797842.7,819147161.6,829860049.8,1032552520,669444512.1,597690715.6,767938880.3,576237213.2,807189267.8,836565782.8,829997458.2,514529463.7,436211396.4,543645374.6,566896512.9,598464605.7,343250092.5,528484828.9,654216210.5,632031509.8,404260190,704109864.5,447862749.4,522622270.4,593591871.9,630481190.4,540233100.2,554471851.5,574702286.4,489620935,443380840,427409440.7,325128039.3,478681457.8,628200033.7,524666332,515787630.2,532926274.2,499684110.8,433292502.8,628369711.7,504621597.6,489417544.5,679708516.1,500083847.5,661292292,456881014.5,416187072.2,302381065.9,528861773.4,409889676.8,484975201.5
115286775.4,112980738.6,217795721.4,146492913.5,110236171.4,105632937,104114422.1,168340563.2,154690372.8,240445221.8,143894233.9,77913210.84,178617575.2,226485194.7,206582306.5,123230521.2,154931449.7,160014942.3,224597695.5,166567856.8,127006318.3,108530697,128197499.3,73661862.73,124773673.6,296265906,160290643.4,102901788.6,260556439.6,190959888.2,195000573,93504592.6,122803336.7,192707275.5,241801385.8,220756247.5,135904148.2,184852824,143420028,138991639.8,183337688.8,404528419.8,389193932.6,125336020.1,305463532.6,194348794.4,237916506.2,199891783.4,212204237.1,197308011.8,353011242.1,232220178.4,285071943.7,200875027.4,225262538.2,122782009.8,220662089.3,534425025.3,373333564.6,182640935.2,264513382.6,359628461.1,223606343.7,277777002.7
1961184.878,3977070.096,5996092.771,2720367.602,10126604.03,6619705.897,10461853.67,7761277.418,7313472.981,8148227.92,8067610.947,11056594.29,8229869.83,8436633.345,1632160.918,11097593.42,3438592.764,9247948.135,10572967.63,2786035.875,10643859,9034465.645,6349788.042,2185538.352,1679736.952,4369333.039,8106786.585,2653977.575,2257830.996,1005850.851,3305484.193,7415270.587,4592691.743,6797891.15,7450632.921,5869876.141,1441561.843,5946428.071,5255571.399,4865348,4429651.217,1222949.986,3915627.63,8290020.038,5288695.196,987597.7097,5062794.322,2897787.489,8663823.114,5943996.121,1583338.074,6274852.532,6881212.917,743238.1182,5302432.764,9406182.852,2807253.663,1549716.369,708629.0867,5006523.974,1609735.705,629430.6142,1434965.189,2078680.671
505411781.6,744586388,846064579.8,763358380.8,556982511.4,595473676.6,660358511.3,967875016.9,629993073.2,629836322.8,976951245.3,475363822.4,687816254.8,455216107.4,769800025.7,985458017.9,526806822.6,539582376.3,584137019.6,497457742.4,420233941.3,580036105.7,718419971.1,602575100.5,561254833.4,506632416.7,662723926.8,470713350.1,403628933.6,346180189.1,701812568.3,589450710.6,275412478,629441014.1,394641615.3,389880167.4,347658804.9,451217181.8,440934111.8,739168835.6,599045641.3,502429083.3,564577344.9,403217160.9,419046924.4,445725567.2,746659349.9,522085089.4,417294587.7,508431862.1,460652568.7,433443760.6,408931720.9,338782694.8,380328285.4,698715296.7,486024064.7,494822106,514846885,419192047.1,291788333.4,313363391.4,296874630.3,476758545.5
411176027.6,526215505,494956857.4,396365088.8,589553029,543258409.6,517562369.5,762550691.4,435447609.2,542777399.6,463991401.5,472043500.6,466333121.9,464454167.9,459703560.3,509128838.1,366285695.2,347802797.3,357383481.4,364771907.9,326317871.6,430800890,494844019.8,381759370.7,299799577.3,296694183.1,351583144.3,355969913,316129757.5,321703033,387612841.1,345303844.3,312023355,552685454.6,403857562.8,408806412,330764114.1,387076810.2,438756758.4,392936736.3,459148613.8,321142117.6,328696310.8,378000423.2,328322073.2,271213248.2,442838575.7,393778525.6,359875663.3,463333347.8,537084274.9,435616236.6,431236508.8,344131932.8,501532443.2,503991175.5,339186233.7,404720207.8,318165078.8,384387051.9,296377301.3,506615742.7,301924936.4,549355829.7
28015637.37,32777040.41,34136149.54,29197223.26,11716772.77,44825948.97,103150909.5,43788435.03,34175817.46,64042362.94,42255694.27,23745487.18,11097729.66,23033667.45,31751938.76,40613964.91,31825913.61,25020628.33,29502055.37,34685128.11,26251522.32,36582894.67,27007546.04,22751351.48,17943095.12,21898904.23,22204321.72,25790848.69,15253501.13,19676966.88,23208983.66,22052671.51,59086977.3,51890704.13,48886950.1,58443201.01,56149794.32,75134051.7,57492350.62,37782486.82,39075833.7,35872447.79,52887505.14,52448685.47,35679336.3,58396463.24,47691439.02,38420474.18,49848957.92,53794116.3,66243403.46,54837500.07,35905172.6,50185910.26,42844886.49,46523603.18,42254257.43,48899800.58,48269306.04,44642532.79,37030862.88,42154894.1,49559104.35,36735149.59
4277078235,4741500566,4895044196,3381714707,5618379905,6454345575,7210246849,7250619115,4604593943,5406958755,4471479942,4474195053,5072929527,4849500946,3500132725,5541536451,3450473731,3068540477,3653157192,3892365398,3163508884,5106089228,4676612919,3465618765,2682034371,3046991676,3016133060,3190571810,3183484685,2891780135,3490397639,3310860632,3107197480,6442679863,4776443487,3902823082,3724360469,4455030155,4579455679,3816562560,4296710709,3040498202,3388509295,4054610755,3697791612,2847712887,4332575485,4525592704,3960747572,4848492966,5307484134,5041395899,4681108125,3533543212,5174260244,5074833191,3539120891,4128939351,3179967977,4305241384,3289507363,4877980915,3171945901,5556582703
32174691.16,43399733.05,49135346.58,32410561.64,34212251.97,39900489.95,45530657.49,46108074.26,38609162.54,39788748.23,44927554.85,29355898.36,42025917.2,35652797.24,43290014.23,51529026.14,37739447.1,30968012.02,38740883.6,29079839.95,32892233.76,37217478.01,48630699.19,25937789.18,33035148.65,28009964.3,28387065.61,35447250.04,23921997.86,24305707.89,33105424.93,29317679.69,33118785.76,128382496.7,34841268.77,35516498.5,38610388.17,35499120.47,42579459.84,30603812.33,116544885.5,31472087.42,31517944.64,30812392.46,27051700.6,50485339.04,44123488.77,29866554.03,51697010.07,87064381.06,53740987.77,39129306.36,99818193.39,26181673.52,91890086.93,120791814.1,64224682.8,58910439.14,32975426.19,31151746.44,23942986,60981943.19,28531678.91,54321896.27
19639004.48,17653552.07,11144645.43,6272328.578,28023208.99,20868786.88,22542215.01,19133767.9,26498849.07,37209250.79,9524305.756,18571691.53,18647658.88,31978270.61,31680610.61,28992921.48,25339248.08,18624290.33,16433611.11,13005992.56,21679911.69,22991397.96,25053438.56,5196566.713,11152297.57,32415254.97,8223628.208,20411590.85,26742956.24,26533451.76,33421787.11,15784824.44,12467773.87,19541878.62,15173117.63,17958050.26,14987678.24,23225416.75,20637312.84,7760571.445,22200111.09,53062692.7,49015044.75,16293760.47,16607082.35,3680870.727,23239046.9,23796068.7,16027444.1,15023722.25,25221045.78,21541260.2,23501897.14,27554075.49,30361592.8,5891764.989,34765394.73,85375773.88,92427461.16,35250573.51,21854566.59,78443382,65398590.35,81148103.14
61495375.82,56136112.33,71402186.15,78087841.01,82150548.38,92285495.23,81010662.75,56028935.19,66556599.03,70314561.23,92461062.55,60784305.13,41583761.18,73921056.68,81346538.5,117823597.8,61890201.95,68135401.44,67862727.84,65803437.62,66856080.2,95197479,58158289.99,50042565.63,41602571.8,26189172.67,58442315.41,62841688.6,42803834.59,38583498.07,67356499.07,58981450.29,21847550.24,37286214.6,18424725.22,26313264.72,29202322.85,43614703.92,34273314.21,46379627.42,23986058.64,56434859.7,20662742.46,36942083.61,39795296.54,36357499.49,53343847.14,40447785.12,36272180.62,40776325.88,23108896.55,35522948.43,34394650.42,40824030.51,16460056.83,35385021.79,32476250.47,44072891.94,34605342.77,12917625.28,13257144.01,34859681.22,26477380.94,8647283.031
154851319.5,180761583.6,201540716.6,186802429.8,170994641.9,134733323,135552581.8,209540694.4,158073838.7,167714489.8,155541335.9,156738290.7,119951089.3,151943454.8,151693327.7,233969789.4,134983883.3,146904436.1,189508821.4,151393989.6,137549837.8,117982568.2,146517809.9,98645870.73,114100681.1,138224438.2,99730415.23,112763110,58687821.71,120597715.2,120258282.7,114338925.6,99870007.77,173268864.8,115903552.1,130306224.5,130176728.6,139702887.9,129179940.4,116906869.8,75515200.49,134501239.7,94043916.1,118418406.3,67361156.02,110230382,114616746.8,101529658.6,83507307.7,113465739,124779453.5,122091466.1,55116296.4,107279359.6,79478978.77,82075346.2,92121637.78,82428359.45,73429641.31,89580346.26,55775201.3,85919368.01,63181898.73,74529525.38
515834366.6,475872639.2,522258988.8,371520146.6,495227023.2,323535268.6,334632477.2,546300282.3,421418524.9,416102832.6,485515426.9,314584993.8,420199027,371608946.7,411102387.9,671494335.7,412528009.8,297699358.7,448445866.2,293019809.5,475303947.6,354162534.1,403908413,328166467.5,339874301.7,340865789.8,293014639.1,312638108.4,210671693.6,315222520,364108790.9,367954907.6,381351023.4,575253445.6,329380018,325044652.6,413098384,403757589.1,314178644.6,352808288.5,398458594.2,423051798.2,365928134.7,365649887.5,267900095.7,331454553,457631546.5,412459741.9,343403956.8,358951622.6,382848426,356688015,271686469,318699488.5,232935503.5,345286840.2,434716999.4,371188856.7,345875429.8,332817072.7,217924897.4,308836750.5,311678081.1,308394357.8
269352621.6,158046271.1,279313719.6,176136429.8,167486187,153885575.1,381519595.2,205421984.5,148804972.7,181464921.4,209916461.7,297898261.3,168964811.2,124676124.4,262253994.7,195204575.3,117018789.2,185409227.7,155098691.6,122229715.8,185869613.1,142750213.7,171292799.1,160653729.5,206038119.3,146922326.5,146100104.4,81902741.82,219280487.8,221094101.4,158781946.7,133255809.9,103190821.1,145324282,205737159.1,133015262.6,128834109.7,179598562,236659336.2,248509323.9,81067620.87,165091520.2,161388183.8,139469416.7,165966359.9,169295290.6,218380750.6,160508062.7,86734811.1,137834749.5,215191315,175882740.7,92270714.96,139083708.8,164762859.4,64756009.36,76928156.42,115184087,199460402.2,138962770.2,110618694,125500573,191585993.4,132365643.8
32988253.84,18866448.46,33463084.58,22072386.09,22635964.39,18303590.6,43367976.11,25940593.66,18446857.6,25539630.74,27705635.71,34561457.14,21898116.8,15984196.68,31590838.72,27070410.44,15936629.39,25327774.93,20114101.85,16685161.06,26569036.4,20179812.38,21197517.98,21259532.71,24854781.88,18336173.34,18948656.19,10818556.43,25477568.75,25575512.28,22624188.42,17107832.05,12745810.83,19151346.75,25948500.12,16657146.73,17656581.26,22023062.78,29428418.55,29106494.27,12885196.1,23255118.09,19556694.78,18567378.16,20926857.27,22752282.09,27824445.9,20672240.58,16668294.68,20293887.81,25413626.95,21732814.04,16367409.69,18078516.2,21277582.76,12105848.35,10820803.63,15487985.83,24457989.86,18368904.21,14624535.8,16457138.77,23944886.32,17133592.92
110120032.4,85206076.44,164399292,102962463.4,117095287.7,152136522.4,91807832.06,172645462,114061319.2,139797381.6,179862244.9,86034373.4,94421649,103238775.4,109890812.7,234545447,80512920.14,82695195.93,166031943.7,79693308.7,76990832.12,131662318.9,101476106.5,73100060.52,59329621.8,74515062.6,105346873.1,77224834.5,55711028.89,73012886.15,84921757.97,98398681.38,51406251.4,62913090.98,46643743.09,39763515.32,42468797.72,59186840.46,47989459.2,75418747.56,43745807.45,91452487.28,50032404.77,52310086.58,56979757.96,44630972.02,90596148.35,74206616.32,54232782.45,49602381.93,55874493.07,49808779.92,58087590,55533058.12,56423403.8,75675040.17,45932026.55,61735308.7,40525557.53,51100525.94,29307056.9,34062900.38,45458168.41,56952351.75
245615.94,591119.3573,269747.3163,255640.514,620381.2074,519089.7247,313799.8703,1613884.305,286052.3037,334868.3173,646205.2521,222312.2621,357475.973,576031.2423,419904.1177,856347.4075,283662.3785,455029.3248,228539.2685,230431.0698,566392.2648,571491.4155,433990.4575,251002.0927,190859.5678,564679.1216,283248.7866,268958.0817,575909.7098,277591.632,409703.697,493294.9318,213562.1442,1484853.857,1559991.114,1031654.09,863417.4962,1349993.994,716701.3676,609597.3659,556516.8478,542039.2032,403739.1528,388511.1526,847002.7847,1305850.326,846796.0823,639584.0996,964016.2255,328242.9113,1398995.706,625932.574,551614.0939,1224383.76,407903.4716,1324540.76,331596.9444,431605.3995,637492.7756,616402.825,406223.8691,391093.775,438907.1117,312236.71
4007892.176,4409466.88,4950318.615,3712461.448,3602499.774,5041490.824,5437075.207,1661807.638,6893456.701,4676975.507,729309.4616,3537838.894,1470611.045,5948926.072,13555321.05,7407447.787,10158436.33,7719264.548,5931316.051,2789749.161,7023731.036,6522771.57,9045525.158,2938612.892,11143270.69,9393931.459,4008862.991,11650679.58,8967482.998,7457847.603,9957203.35,10113540.01,3760811.119,11121970.9,4325801.933,4505517.468,5452128.447,9222931.178,9127873.443,10581738.39,15944316.09,13377552.5,12066122.32,2726424.493,5044753.867,5854041.736,15697350.14,11044752.46,2276297.662,10279249.11,11749665.87,3215517.207,8166931.091,13220122.16,3893064.23,2694288.058,5788984.272,17438452.89,15989673.25,9643497.932,12833694.03,10977421.07,12711559.11,17770364.05
31238902.9,36689900.54,36774863.44,25024158.67,34893996.74,33933736.93,34798171.06,38732525.1,31178613.66,33265050.08,34117486.91,26343698.94,34453914.72,27629866.44,40135937.28,41896046.44,35853681.03,40376837.91,34529671.57,29464828.29,36496871.25,42409826.24,46147854.05,24852141.55,33741586.39,27706221.53,29538774.08,32056485.12,26909003.35,23265757.72,30141517.93,25748007.93,19808010.75,37263186.63,24921001.43,24435162.03,30327453.19,35981254.67,28398534.37,30542599.63,28042438.45,29654393.16,23982345.93,21632751.57,27164754.61,22690133.79,34650830.58,21752023.84,24464817.89,29417877.69,29156155.18,24045359.47,20943924,25360965.3,21633343.63,28391113.92,20096157.81,23382973.94,22874827.85,22555905.28,24679292.33,24768521.53,19250549.33,21259282.4
13568857.16,6755538.569,12687608.87,8412196.631,10958985.41,7972541.294,12660249.86,9574414.941,9813932.45,7786990.694,10065021.49,7107989.824,11075359.21,6106923.259,10808567.31,11091610.26,11605160.66,8212859.785,13559483.49,8194201.253,11287280.17,10130805.11,14510419.19,7525257.858,11319996.04,6294752.087,8881448.186,6434999.759,10245844.74,7091181.241,8914811.292,9293673.94,6918705.602,5873540.059,10167530.05,5550039.882,7578189.984,9234339.477,7886407.845,7654444.57,7178739.539,6721766.38,6572898.788,4718202.728,10858927.3,5414186.468,9653859.585,7435049.453,8065131.437,5201392.296,12471525.64,5101477.735,4595285.484,5989155.566,6329136.867,822069.7934,5441656.994,5643555.089,6053326.714,4536271.754,6071374.773,5412496.851,4827821.715,7264844.606
